city,date,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct,weather_code
Karachi,2024-10-18,34.5,25.1,29.2,0.0,20.0,76,3
Karachi,2024-10-19,36.8,25.5,30.6,0.0,23.0,59,1
Karachi,2024-10-20,37.2,26.0,30.7,0.0,21.7,58,0
Karachi,2024-10-21,35.2,25.9,29.5,0.0,26.5,71,1
Karachi,2024-10-22,36.2,24.7,29.7,0.0,29.4,66,0
Karachi,2024-10-23,34.9,25.0,29.3,0.2,25.6,72,51
Karachi,2024-10-24,36.5,23.6,30.0,0.0,23.2,59,3
Karachi,2024-10-25,37.9,25.0,30.5,0.0,21.3,59,3
Karachi,2024-10-26,35.7,26.5,30.1,0.0,23.0,70,1
Karachi,2024-10-27,36.4,24.5,30.1,0.0,20.1,67,3
Karachi,2024-10-28,34.5,25.1,29.2,0.0,19.9,77,0
Karachi,2024-10-29,32.7,25.5,28.7,0.0,22.1,81,1
Karachi,2024-10-30,32.2,25.6,28.3,0.0,23.9,83,1
Karachi,2024-10-31,33.4,25.4,28.2,0.0,18.6,79,3
Karachi,2024-11-01,34.5,24.2,28.6,0.0,21.2,72,3
Karachi,2024-11-02,32.2,25.2,28.2,0.0,20.4,80,0
Karachi,2024-11-03,31.5,24.2,27.5,0.0,16.3,83,3
Karachi,2024-11-04,32.9,23.5,27.3,0.0,19.9,75,3
Karachi,2024-11-05,33.0,22.7,27.3,0.0,17.0,72,3
Karachi,2024-11-06,34.0,22.8,27.5,0.0,20.3,72,0
Karachi,2024-11-07,31.8,23.7,27.7,0.0,22.0,80,1
Karachi,2024-11-08,31.8,25.2,28.1,0.0,20.1,77,1
Karachi,2024-11-09,31.0,24.2,27.3,0.0,19.4,78,2
Karachi,2024-11-10,31.2,23.9,27.2,0.0,20.7,77,3
Karachi,2024-11-11,31.2,23.2,27.0,0.0,20.1,78,3
Karachi,2024-11-12,31.0,24.0,27.3,0.0,17.7,76,2
Karachi,2024-11-13,31.6,23.5,27.1,0.0,10.6,68,0
Karachi,2024-11-14,31.7,22.9,26.8,0.0,10.7,61,0
Karachi,2024-11-15,32.0,22.7,26.8,0.0,10.6,53,0
Karachi,2024-11-16,31.4,22.4,26.8,0.0,12.4,65,1
Karachi,2024-11-17,31.8,22.6,26.6,0.0,14.9,69,2
Karachi,2024-11-18,32.3,23.0,27.2,0.0,17.1,55,0
Karachi,2024-11-19,31.5,22.8,26.9,0.0,12.6,53,0
Karachi,2024-11-20,30.6,22.5,26.3,0.0,12.8,57,0
Karachi,2024-11-21,30.2,21.5,25.8,0.0,12.1,66,0
Karachi,2024-11-22,30.4,22.7,26.1,0.0,14.4,66,3
Karachi,2024-11-23,30.2,22.9,26.4,0.0,12.5,65,3
Karachi,2024-11-24,29.9,22.9,26.2,0.0,10.1,67,3
Karachi,2024-11-25,31.1,21.5,25.8,0.0,11.5,53,2
Karachi,2024-11-26,30.8,21.0,25.6,0.0,12.3,58,0
Karachi,2024-11-27,30.0,22.1,26.1,0.0,12.4,71,0
Karachi,2024-11-28,30.0,22.0,25.9,0.0,11.5,75,1
Karachi,2024-11-29,30.1,22.0,25.5,0.0,11.4,73,1
Karachi,2024-11-30,30.6,21.8,25.9,0.0,11.5,56,0
Karachi,2024-12-01,29.4,20.4,24.8,0.0,11.1,42,0
Karachi,2024-12-02,30.2,20.0,25.1,0.0,9.9,39,0
Karachi,2024-12-03,30.2,20.9,25.3,0.0,13.6,44,0
Karachi,2024-12-04,29.6,21.6,25.5,0.0,16.1,42,1
Karachi,2024-12-05,28.4,19.5,24.1,0.0,10.9,50,3
Karachi,2024-12-06,28.1,18.5,23.5,0.0,9.3,57,3
Karachi,2024-12-07,28.5,16.1,22.6,0.0,10.0,33,0
Karachi,2024-12-08,28.1,17.9,22.3,0.0,14.8,14,0
Karachi,2024-12-09,26.1,14.4,20.4,0.0,10.9,22,0
Karachi,2024-12-10,25.6,15.1,20.4,0.0,10.3,27,0
Karachi,2024-12-11,25.9,14.6,20.2,0.0,8.0,31,0
Karachi,2024-12-12,25.0,14.4,19.6,0.0,11.4,30,0
Karachi,2024-12-13,24.0,14.9,19.1,0.0,18.2,26,3
Karachi,2024-12-14,24.8,15.6,19.9,0.0,14.1,26,0
Karachi,2024-12-15,25.6,13.9,19.4,0.0,11.2,29,0
Karachi,2024-12-16,26.4,14.8,20.3,0.0,10.6,31,0
Karachi,2024-12-17,26.0,14.0,20.1,0.0,9.8,36,3
Karachi,2024-12-18,25.9,16.6,20.8,0.0,12.7,28,3
Karachi,2024-12-19,25.1,14.8,19.8,0.0,9.9,34,3
Karachi,2024-12-20,24.5,15.1,19.4,0.0,12.1,32,3
Karachi,2024-12-21,24.2,13.7,18.7,0.0,12.0,30,1
Karachi,2024-12-22,24.1,13.5,18.7,0.0,11.4,43,0
Karachi,2024-12-23,24.2,14.6,19.4,0.0,10.5,55,0
Karachi,2024-12-24,24.4,14.7,19.1,0.0,11.8,37,0
Karachi,2024-12-25,23.5,14.3,18.7,0.0,14.1,40,0
Karachi,2024-12-26,23.8,14.4,18.9,0.0,12.4,38,0
Karachi,2024-12-27,24.4,13.8,18.9,0.0,10.8,36,0
Karachi,2024-12-28,25.1,12.9,18.6,0.0,11.5,31,0
Karachi,2024-12-29,25.1,13.4,19.0,0.0,11.3,35,1
Karachi,2024-12-30,25.1,14.9,19.6,0.0,11.5,33,0
Karachi,2024-12-31,25.8,14.4,19.8,0.0,8.7,35,3
Karachi,2025-01-01,26.2,15.2,20.4,0.0,10.5,35,3
Karachi,2025-01-02,25.6,14.9,19.8,0.0,9.6,45,3
Karachi,2025-01-03,24.5,14.9,19.9,0.0,11.5,55,3
Karachi,2025-01-04,24.2,17.2,20.6,0.0,14.1,55,1
Karachi,2025-01-05,22.5,13.1,18.1,0.0,10.7,47,0
Karachi,2025-01-06,24.5,13.2,18.5,0.0,9.4,38,0
Karachi,2025-01-07,24.9,13.4,18.8,0.0,11.8,24,0
Karachi,2025-01-08,23.5,11.5,17.7,0.0,9.6,37,0
Karachi,2025-01-09,24.2,12.2,18.6,0.0,7.7,51,0
Karachi,2025-01-10,25.4,15.4,19.9,0.0,13.6,39,2
Karachi,2025-01-11,25.9,14.8,20.0,0.0,10.6,43,0
Karachi,2025-01-12,25.8,14.6,19.9,0.0,13.6,35,0
Karachi,2025-01-13,23.5,14.6,18.7,0.0,15.1,41,1
Karachi,2025-01-14,24.1,13.5,18.4,0.0,10.4,52,0
Karachi,2025-01-15,25.0,14.9,19.4,0.0,10.5,52,0
Karachi,2025-01-16,22.6,14.7,18.9,0.0,11.1,54,0
Karachi,2025-01-17,24.5,14.8,19.4,0.0,15.9,39,0
Karachi,2025-01-18,24.9,15.4,19.8,0.0,13.8,35,3
Karachi,2025-01-19,25.6,14.4,19.8,0.0,10.7,34,0
Karachi,2025-01-20,26.0,16.0,20.4,0.0,12.4,39,0
Karachi,2025-01-21,24.6,14.6,19.7,0.0,11.7,50,0
Karachi,2025-01-22,25.0,16.8,20.6,0.0,13.4,60,1
Karachi,2025-01-23,26.4,15.1,20.6,0.0,12.0,36,0
Karachi,2025-01-24,25.9,14.9,20.5,0.0,13.3,25,0
Karachi,2025-01-25,26.2,15.2,20.4,0.0,11.3,28,0
Karachi,2025-01-26,25.8,14.1,19.6,0.0,12.2,40,0
Karachi,2025-01-27,27.0,14.2,19.8,0.0,11.8,63,0
Karachi,2025-01-28,25.6,14.0,19.8,0.0,11.4,75,3
Karachi,2025-01-29,26.3,17.0,21.4,0.0,12.7,80,2
Karachi,2025-01-30,26.5,16.2,21.4,0.0,13.1,52,1
Karachi,2025-01-31,24.1,14.9,19.4,0.0,13.8,29,0
Karachi,2025-02-01,24.5,12.7,18.8,0.0,11.4,44,0
Karachi,2025-02-02,26.7,14.8,20.8,0.0,13.4,27,0
Karachi,2025-02-03,25.0,16.6,20.7,0.0,15.7,33,0
Karachi,2025-02-04,24.8,16.6,20.8,0.0,14.5,50,0
Karachi,2025-02-05,25.8,14.4,20.1,0.0,13.4,43,0
Karachi,2025-02-06,27.4,14.8,21.1,0.0,12.7,29,3
Karachi,2025-02-07,28.4,17.9,22.8,0.0,13.8,18,3
Karachi,2025-02-08,28.1,16.8,21.9,0.0,10.1,27,3
Karachi,2025-02-09,27.0,15.4,21.1,0.0,11.3,39,3
Karachi,2025-02-10,26.3,17.0,21.5,0.0,13.4,71,3
Karachi,2025-02-11,27.7,20.4,23.0,0.0,12.7,76,3
Karachi,2025-02-12,29.0,17.9,23.3,0.0,10.7,59,0
Karachi,2025-02-13,28.2,18.1,23.1,0.0,11.1,48,0
Karachi,2025-02-14,29.7,19.8,24.0,0.0,14.7,65,3
Karachi,2025-02-15,29.4,22.0,24.7,0.0,16.2,67,3
Karachi,2025-02-16,30.2,21.3,24.8,0.0,14.1,68,3
Karachi,2025-02-17,30.5,20.6,25.2,0.0,13.2,60,3
Karachi,2025-02-18,30.9,21.4,25.3,0.0,13.5,61,3
Karachi,2025-02-19,29.5,22.7,25.5,0.0,20.7,61,3
Karachi,2025-02-20,31.4,20.7,25.9,0.0,14.4,47,0
Karachi,2025-02-21,29.3,20.9,24.7,0.0,8.4,47,3
Karachi,2025-02-22,29.2,18.5,23.7,0.0,11.7,44,0
Karachi,2025-02-23,27.5,19.4,23.0,0.0,12.6,75,3
Karachi,2025-02-24,28.8,19.5,23.3,0.0,12.1,80,3
Karachi,2025-02-25,29.1,20.2,24.2,0.0,8.0,66,3
Karachi,2025-02-26,29.8,20.0,24.2,0.0,10.4,70,3
Karachi,2025-02-27,27.0,20.7,23.5,0.0,12.9,80,3
Karachi,2025-02-28,27.2,22.0,24.3,0.0,20.0,74,3
Karachi,2025-03-01,27.9,21.2,24.0,0.0,16.8,71,2
Karachi,2025-03-02,27.6,18.1,22.7,0.0,15.0,69,1
Karachi,2025-03-03,28.6,21.3,24.2,0.0,17.8,72,1
Karachi,2025-03-04,29.4,19.0,24.2,0.0,12.2,31,1
Karachi,2025-03-05,30.0,16.8,23.1,0.0,11.8,23,0
Karachi,2025-03-06,32.2,19.6,24.8,0.0,13.9,57,0
Karachi,2025-03-07,33.1,19.5,26.1,0.0,11.9,55,0
Karachi,2025-03-08,36.5,22.1,28.0,0.0,16.5,42,0
Karachi,2025-03-09,36.5,22.6,28.7,0.0,13.7,42,3
Karachi,2025-03-10,36.2,22.1,28.5,0.0,12.0,43,3
Karachi,2025-03-11,34.5,21.5,27.5,0.0,11.8,48,3
Karachi,2025-03-12,32.8,21.9,26.9,0.0,14.3,62,3
Karachi,2025-03-13,33.1,24.2,27.8,0.0,15.2,63,1
Karachi,2025-03-14,31.7,25.1,27.5,0.0,17.0,61,3
Karachi,2025-03-15,33.0,22.2,27.0,0.0,15.4,49,3
Karachi,2025-03-16,32.5,22.6,26.8,0.0,16.9,43,0
Karachi,2025-03-17,31.8,20.6,26.4,0.0,14.1,44,3
Karachi,2025-03-18,30.8,20.4,25.4,0.0,14.2,62,3
Karachi,2025-03-19,31.0,22.4,25.7,0.0,14.6,65,0
Karachi,2025-03-20,32.0,22.6,26.2,0.0,18.9,70,1
Karachi,2025-03-21,33.3,22.0,26.8,0.0,17.8,64,0
Karachi,2025-03-22,31.7,23.0,26.7,0.0,15.1,64,0
Karachi,2025-03-23,34.0,23.2,27.8,0.0,15.0,53,0
Karachi,2025-03-24,33.7,23.1,27.6,0.0,15.9,46,0
Karachi,2025-03-25,29.7,22.2,25.7,0.0,16.1,72,3
Karachi,2025-03-26,29.5,23.8,26.0,0.0,17.2,70,0
Karachi,2025-03-27,33.9,22.8,27.1,0.0,16.7,42,0
Karachi,2025-03-28,32.0,20.9,26.2,0.0,15.1,24,3
Karachi,2025-03-29,33.4,22.4,26.9,0.0,13.7,22,3
Karachi,2025-03-30,33.8,21.1,26.5,0.0,15.4,40,0
Karachi,2025-03-31,32.0,20.5,26.0,0.0,13.6,65,0
Karachi,2025-04-01,34.5,21.6,27.2,0.0,13.7,62,0
Karachi,2025-04-02,33.7,21.6,27.1,0.0,12.1,60,0
Karachi,2025-04-03,32.8,22.8,27.3,0.0,14.5,66,0
Karachi,2025-04-04,34.0,22.9,28.0,0.0,13.9,61,0
Karachi,2025-04-05,33.8,24.0,28.5,0.0,15.3,61,0
Karachi,2025-04-06,36.6,25.8,30.3,0.0,19.7,42,0
Karachi,2025-04-07,33.2,26.6,29.1,0.0,17.9,54,0
Karachi,2025-04-08,31.5,25.0,28.0,0.0,14.3,71,3
Karachi,2025-04-09,31.5,24.5,27.7,0.0,15.2,77,3
Karachi,2025-04-10,31.6,24.7,27.7,0.0,15.4,77,3
Karachi,2025-04-11,32.3,25.2,28.0,0.0,16.1,77,1
Karachi,2025-04-12,35.2,25.5,29.4,0.0,14.5,66,0
Karachi,2025-04-13,33.0,25.8,28.6,0.0,17.9,73,0
Karachi,2025-04-14,32.0,25.8,28.3,0.0,20.9,76,1
Karachi,2025-04-15,32.7,25.9,28.7,0.0,18.1,77,0
Karachi,2025-04-16,33.2,26.0,29.0,0.0,19.1,72,0
Karachi,2025-04-17,33.5,26.4,29.3,0.0,21.7,67,0
Karachi,2025-04-18,32.2,26.2,28.8,0.0,18.5,71,0
Karachi,2025-04-19,34.7,26.3,30.0,0.0,16.7,60,0
Karachi,2025-04-20,38.8,25.5,31.2,0.0,16.9,40,0
Karachi,2025-04-21,38.2,25.2,30.3,0.0,18.1,45,0
Karachi,2025-04-22,35.7,25.0,29.3,0.0,14.0,59,0
Karachi,2025-04-23,35.2,24.2,28.9,0.0,15.4,66,0
Karachi,2025-04-24,33.8,25.6,29.1,0.0,18.3,69,0
Karachi,2025-04-25,33.1,25.5,28.9,0.0,15.4,76,0
Karachi,2025-04-26,37.4,27.0,31.1,0.0,18.0,56,0
Karachi,2025-04-27,35.0,26.6,30.4,0.0,17.3,63,1
Karachi,2025-04-28,35.7,27.0,31.0,0.0,18.4,60,0
Karachi,2025-04-29,35.3,29.1,31.6,0.0,20.3,52,3
Karachi,2025-04-30,35.5,28.2,31.0,0.0,20.2,57,3
Karachi,2025-05-01,33.5,27.6,30.2,0.0,20.5,65,0
Karachi,2025-05-02,33.2,27.7,29.9,0.0,19.8,71,3
Karachi,2025-05-03,34.3,27.1,30.1,0.0,18.2,71,1
Karachi,2025-05-04,33.5,27.3,30.0,0.0,18.0,71,1
Karachi,2025-05-05,33.0,26.4,29.7,0.0,13.4,69,2
Karachi,2025-05-06,32.8,27.2,29.6,0.0,13.0,75,1
Karachi,2025-05-07,33.5,27.3,29.7,0.0,14.9,76,2
Karachi,2025-05-08,32.2,27.1,29.6,0.0,12.1,76,1
Karachi,2025-05-09,32.3,27.3,29.8,0.0,13.6,72,1
Karachi,2025-05-10,34.0,27.0,30.0,0.0,17.2,70,2
Karachi,2025-05-11,32.5,27.3,29.7,0.0,18.0,76,2
Karachi,2025-05-12,32.0,27.4,29.5,0.1,18.5,76,51
Karachi,2025-05-13,32.7,26.8,29.5,0.0,17.3,77,2
Karachi,2025-05-14,34.5,27.2,30.5,0.0,15.5,76,0
Karachi,2025-05-15,33.7,27.5,30.5,0.0,16.2,76,0
Karachi,2025-05-16,32.8,27.8,30.1,0.0,14.9,79,1
Karachi,2025-05-17,32.5,28.0,30.1,0.0,16.2,75,2
Karachi,2025-05-18,32.8,28.1,30.2,0.0,15.4,73,1
Karachi,2025-05-19,32.7,27.9,30.0,0.0,16.7,73,1
Karachi,2025-05-20,33.2,28.2,30.4,0.0,17.2,71,1
Karachi,2025-05-21,32.9,28.0,30.2,0.0,16.3,73,2
Karachi,2025-05-22,32.5,27.9,29.9,0.2,17.3,75,51
Karachi,2025-05-23,33.8,27.7,30.2,0.0,17.1,74,1
Karachi,2025-05-24,33.2,28.5,30.5,0.0,18.3,73,3
Karachi,2025-05-25,33.9,28.8,30.9,0.0,17.7,75,1
Karachi,2025-05-26,35.5,28.8,31.2,0.0,17.2,74,2
Karachi,2025-05-27,34.0,28.5,30.8,0.0,19.1,75,3
Karachi,2025-05-28,34.5,28.5,30.8,0.0,17.7,79,2
Karachi,2025-05-29,36.8,28.1,32.3,0.0,21.6,66,2
Karachi,2025-05-30,38.3,29.8,32.6,0.0,24.7,59,0
Karachi,2025-05-31,36.3,28.5,31.3,0.0,21.2,73,1
Karachi,2025-06-01,37.7,28.6,31.9,0.0,19.8,65,3
Karachi,2025-06-02,33.8,28.6,30.7,0.0,18.5,75,3
Karachi,2025-06-03,32.2,28.0,29.8,0.0,18.4,79,3
Karachi,2025-06-04,32.5,28.0,30.1,0.1,18.9,74,51
Karachi,2025-06-05,32.7,28.2,30.3,0.0,15.4,70,3
Karachi,2025-06-06,33.2,28.4,30.4,0.0,17.9,68,3
Karachi,2025-06-07,32.6,27.9,29.9,0.0,20.6,71,1
Karachi,2025-06-08,32.5,28.1,30.0,0.0,20.1,71,1
Karachi,2025-06-09,32.4,28.1,30.0,0.0,20.8,70,1
Karachi,2025-06-10,33.1,28.4,30.3,0.0,21.7,68,1
Karachi,2025-06-11,32.9,28.5,30.4,0.0,20.9,71,3
Karachi,2025-06-12,33.0,28.5,30.3,0.0,20.0,77,3
Karachi,2025-06-13,35.4,28.1,30.7,0.0,19.1,80,3
Karachi,2025-06-14,32.8,28.4,30.4,0.0,15.0,82,3
Karachi,2025-06-15,33.3,27.8,30.3,0.0,13.0,80,2
Karachi,2025-06-16,38.0,28.9,31.9,2.4,15.8,74,55
Karachi,2025-06-17,36.0,29.0,31.9,0.0,16.4,75,3
Karachi,2025-06-18,33.5,28.2,30.6,0.2,22.0,77,51
Karachi,2025-06-19,32.4,28.8,30.3,0.4,26.8,76,51
Karachi,2025-06-20,31.5,28.6,30.0,3.4,23.6,82,53
Karachi,2025-06-21,31.8,28.6,30.1,4.0,22.3,83,53
Karachi,2025-06-22,32.0,28.7,29.9,1.1,19.2,81,51
Karachi,2025-06-23,32.5,28.5,30.2,0.7,18.1,80,51
Karachi,2025-06-24,32.8,28.3,30.3,0.4,17.2,79,51
Karachi,2025-06-25,32.2,28.4,30.0,0.0,13.9,79,3
Karachi,2025-06-26,34.2,28.5,30.9,0.0,12.6,77,3
Karachi,2025-06-27,35.9,27.0,29.8,17.1,12.5,82,65
Karachi,2025-06-28,29.6,26.6,28.0,36.2,16.5,89,65
Karachi,2025-06-29,30.3,27.2,28.9,1.5,17.1,84,51
Karachi,2025-06-30,31.6,28.2,29.8,1.1,22.1,82,51
Karachi,2025-07-01,32.0,28.1,29.8,0.8,18.3,82,51
Karachi,2025-07-02,31.6,27.9,29.8,1.2,16.8,81,51
Karachi,2025-07-03,32.5,28.1,29.9,0.4,13.5,80,51
Karachi,2025-07-04,33.1,28.6,30.4,0.2,15.1,78,51
Karachi,2025-07-05,33.8,28.6,30.9,0.5,16.6,76,51
Karachi,2025-07-06,32.4,28.7,30.6,0.8,17.8,76,51
Karachi,2025-07-07,33.0,28.6,30.4,0.0,13.5,76,3
Karachi,2025-07-08,33.7,28.5,30.7,0.2,17.0,74,51
Karachi,2025-07-09,32.7,28.3,30.5,0.6,14.7,78,51
Karachi,2025-07-10,32.2,28.4,30.2,0.5,13.5,77,51
Karachi,2025-07-11,32.8,28.3,30.4,0.2,16.0,76,51
Karachi,2025-07-12,32.0,28.4,30.1,0.1,16.1,74,51
Karachi,2025-07-13,32.2,28.2,29.9,0.6,17.7,75,51
Karachi,2025-07-14,32.3,28.0,29.9,0.7,18.2,78,51
Karachi,2025-07-15,32.2,27.8,29.9,0.0,15.8,74,3
Karachi,2025-07-16,32.1,27.7,29.8,0.1,16.6,73,51
Karachi,2025-07-17,31.7,28.1,29.7,1.1,16.5,76,51
Karachi,2025-07-18,33.2,28.0,30.4,0.0,14.7,69,3
Karachi,2025-07-19,33.0,28.1,30.2,0.5,18.3,73,51
Karachi,2025-07-20,32.1,28.0,29.7,0.0,15.4,76,3
Karachi,2025-07-21,32.2,27.6,30.0,1.8,16.3,76,55
Karachi,2025-07-22,32.6,28.4,30.2,0.4,17.8,75,51
Karachi,2025-07-23,30.8,28.2,29.4,1.8,21.5,78,51
Karachi,2025-07-24,32.0,27.7,29.6,1.8,16.6,77,51
Karachi,2025-07-25,32.1,27.5,29.7,0.6,16.0,77,51
Karachi,2025-07-26,32.0,27.5,29.7,1.0,18.9,76,51
Karachi,2025-07-27,31.5,27.8,29.4,0.6,19.4,75,51
Karachi,2025-07-28,31.4,27.9,29.3,0.2,21.1,75,51
Karachi,2025-07-29,31.4,27.8,29.2,0.3,24.2,76,51
Karachi,2025-07-30,31.1,27.4,28.9,1.5,21.1,79,53
Karachi,2025-07-31,31.0,26.9,28.8,1.2,15.1,80,51
Karachi,2025-08-01,30.6,26.5,28.4,2.1,19.3,80,51
Karachi,2025-08-02,29.9,26.5,28.1,2.1,19.6,81,53
Karachi,2025-08-03,30.2,26.5,28.3,1.3,17.8,80,51
Karachi,2025-08-04,30.6,26.3,28.3,1.5,19.5,79,51
Karachi,2025-08-05,30.0,26.3,28.0,2.0,20.9,80,51
Karachi,2025-08-06,30.1,26.1,28.0,1.9,19.6,80,51
Karachi,2025-08-07,30.2,26.1,28.0,2.2,19.0,80,51
Karachi,2025-08-08,30.6,26.2,28.2,0.9,19.3,77,51
Karachi,2025-08-09,30.6,26.5,28.2,1.9,18.6,78,51
Karachi,2025-08-10,30.0,26.3,28.0,1.7,18.7,79,51
Karachi,2025-08-11,29.2,26.1,27.7,1.6,21.4,80,51
Karachi,2025-08-12,29.5,26.6,28.0,1.8,22.0,77,51
Karachi,2025-08-13,29.8,26.4,28.1,1.2,17.6,81,51
Karachi,2025-08-14,30.6,26.6,28.5,0.1,13.7,82,51
Karachi,2025-08-15,32.7,27.2,29.3,0.3,13.4,77,51
Karachi,2025-08-16,32.9,27.1,29.5,0.0,14.6,78,3
Karachi,2025-08-17,33.0,27.5,30.0,0.0,13.1,76,3
Karachi,2025-08-18,35.3,27.8,30.5,7.4,12.7,78,63
Karachi,2025-08-19,32.2,26.8,28.7,22.3,10.6,86,65
Karachi,2025-08-20,33.0,26.2,28.7,26.8,12.2,87,65
Karachi,2025-08-21,31.6,26.2,28.1,40.2,11.3,90,65
Karachi,2025-08-22,29.8,26.6,28.1,1.4,16.8,88,53
Karachi,2025-08-23,29.9,26.9,28.2,1.6,21.1,85,51
Karachi,2025-08-24,30.0,26.9,28.2,2.1,22.6,87,51
Karachi,2025-08-25,29.9,26.5,28.2,0.7,15.4,87,51
Karachi,2025-08-26,30.0,26.3,28.1,0.1,13.2,85,51
Karachi,2025-08-27,30.2,26.1,28.0,0.1,13.0,85,51
Karachi,2025-08-28,30.9,26.0,28.0,0.1,14.7,84,51
Karachi,2025-08-29,29.8,25.9,27.8,0.1,15.0,85,51
Karachi,2025-08-30,30.9,26.1,28.3,0.0,13.6,83,3
Karachi,2025-08-31,30.8,26.4,28.3,0.0,18.3,80,3
Karachi,2025-09-01,30.6,26.4,28.1,0.8,19.5,78,51
Karachi,2025-09-02,30.4,26.0,28.1,0.5,15.5,77,51
Karachi,2025-09-03,31.5,25.9,28.5,0.0,15.2,73,3
Karachi,2025-09-04,31.4,25.5,28.2,0.0,14.8,77,3
Karachi,2025-09-05,32.8,25.8,28.7,0.0,16.9,78,3
Karachi,2025-09-06,32.2,26.2,28.6,0.0,17.9,79,3
Karachi,2025-09-07,31.9,26.4,28.4,0.0,19.6,78,3
Karachi,2025-09-08,29.1,26.0,27.2,6.6,18.9,85,61
Karachi,2025-09-09,27.9,25.5,26.1,64.4,21.0,92,65
Karachi,2025-09-10,28.2,25.4,26.4,23.1,19.0,88,63
Karachi,2025-09-11,27.6,25.4,26.5,3.8,13.4,88,51
Karachi,2025-09-12,28.8,25.5,27.2,1.5,14.4,84,51
Karachi,2025-09-13,29.3,25.8,27.5,0.0,13.9,81,3
Karachi,2025-09-14,29.5,26.0,27.6,0.3,17.1,81,51
Karachi,2025-09-15,28.8,26.1,27.4,0.5,21.8,82,51
Karachi,2025-09-16,29.0,26.5,27.7,0.9,19.0,83,51
Karachi,2025-09-17,29.7,26.1,27.7,0.6,13.6,84,51
Karachi,2025-09-18,29.8,25.7,27.5,0.4,13.6,86,51
Karachi,2025-09-19,29.2,25.6,27.3,0.3,14.8,83,51
Karachi,2025-09-20,29.5,25.5,27.4,0.6,15.4,81,51
Karachi,2025-09-21,30.1,25.3,27.5,0.0,16.6,76,3
Karachi,2025-09-22,30.1,25.6,27.7,0.2,16.5,75,51
Karachi,2025-09-23,29.3,26.1,27.6,0.8,19.7,78,51
Karachi,2025-09-24,28.9,26.1,27.5,2.0,17.7,80,51
Karachi,2025-09-25,29.8,25.5,27.6,0.5,13.5,82,51
Karachi,2025-09-26,31.9,25.0,27.9,0.0,13.3,77,3
Karachi,2025-09-27,33.8,24.8,28.3,0.0,13.2,78,1
Karachi,2025-09-28,33.9,25.5,28.9,0.0,15.7,81,3
Karachi,2025-09-29,40.2,25.9,32.5,0.0,16.5,58,3
Karachi,2025-09-30,35.6,28.2,30.4,5.2,12.2,70,63
Karachi,2025-10-01,33.5,26.6,29.9,0.3,13.7,70,51
Karachi,2025-10-02,34.0,27.2,30.2,0.3,16.1,66,51
Karachi,2025-10-03,31.5,26.8,28.8,2.2,18.7,74,53
Karachi,2025-10-04,31.4,25.5,28.0,6.7,15.1,81,61
Karachi,2025-10-05,31.4,26.5,28.5,2.0,18.1,78,55
Karachi,2025-10-06,31.8,27.1,28.9,0.0,21.9,68,1
Karachi,2025-10-07,32.6,26.3,28.8,0.1,17.8,62,51
Karachi,2025-10-08,32.1,23.8,27.6,0.2,13.4,68,51
Karachi,2025-10-09,32.3,23.7,27.5,0.0,13.5,66,1
Karachi,2025-10-10,31.6,24.1,27.4,0.2,12.5,65,51
Karachi,2025-10-11,31.5,23.7,27.2,0.5,10.9,65,51
Karachi,2025-10-12,33.1,23.5,27.9,0.0,11.0,58,0
Karachi,2025-10-13,32.5,23.2,27.6,0.0,13.0,62,0
Karachi,2025-10-14,33.5,23.5,27.7,0.0,13.6,62,1
Karachi,2025-10-15,34.2,23.5,28.1,0.0,15.7,54,0
Karachi,2025-10-16,34.8,24.2,29.0,0.0,13.1,42,0
Karachi,2025-10-17,35.2,23.9,29.0,0.0,14.1,39,0
Karachi,2025-10-18,35.2,23.2,28.4,0.0,14.8,55,0
Karachi,2025-10-19,35.3,24.0,28.8,0.0,13.5,51,0
Karachi,2025-10-20,36.0,24.4,29.2,0.0,14.8,43,0
Karachi,2025-10-21,36.0,23.8,29.5,0.0,11.2,39,0
Karachi,2025-10-22,36.5,26.1,31.0,0.0,13.1,29,0
Karachi,2025-10-23,36.0,24.4,29.8,0.0,12.7,33,0
Karachi,2025-10-24,36.0,24.2,29.7,0.0,11.4,32,0
Karachi,2025-10-25,36.2,24.8,30.2,0.0,11.0,27,0
Karachi,2025-10-26,35.7,24.8,30.6,0.0,17.3,24,1
Karachi,2025-10-27,35.2,26.3,30.4,0.0,21.7,24,3
Karachi,2025-10-28,33.6,25.5,29.5,0.0,22.8,33,3
Karachi,2025-10-29,32.9,24.9,29.0,0.0,22.5,36,2
Karachi,2025-10-30,33.4,25.0,29.5,0.0,20.3,36,3
Karachi,2025-10-31,33.8,25.3,29.5,0.0,12.5,35,3
Karachi,2025-11-01,33.0,23.3,27.8,0.0,10.6,39,3
Karachi,2025-11-02,33.8,22.5,27.5,0.0,11.5,51,3
Karachi,2025-11-03,30.4,21.5,25.8,0.0,13.8,78,0
Karachi,2025-11-04,34.9,21.6,28.2,0.0,16.5,45,3
Karachi,2025-11-05,34.2,21.7,27.2,0.0,16.0,24,2
Karachi,2025-11-06,31.5,20.2,25.1,0.0,12.1,39,0
Karachi,2025-11-07,31.6,19.1,24.7,0.0,12.1,51,0
Karachi,2025-11-08,28.6,18.4,23.9,0.0,12.8,67,0
